"filename", "language", "JavaScript", "JSON", "TypeScript", "XML", "TypeScript JSX", "JSON with Comments", "PostCSS", "Markdown", "MS SQL", "Docker", "comment", "blank", "total"
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/audit/AdminAuditClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 20, 27, 278
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/audit/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 4, 30
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/health/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 10, 23, 296
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/ingestion/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 2, 34, 429
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 16, 8, 86
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 15, 19, 267
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/AdminPropertiesClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 4, 30, 325
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/[id]/VerifyButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 5, 36
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 17, 43, 473
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 4, 9, 71
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/subscriptions/AdminSubscriptionsClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 2, 23, 241
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/subscriptions/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 4, 31
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/users/AdminUsersClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 4, 25, 273
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/users/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 3, 26
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/AdminWorkspacesClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 11, 33, 358
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 9, 24, 296
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 4, 34
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/agents/AgentList.tsx", "TypeScript JSX", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 19, 22, 209
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/agents/[agentId]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 16, 21, 228
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/agents/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 1, 29
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/clients/ClientPropertiesGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 4, 8, 89
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/clients/ClientPropertiesTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 6, 12, 107
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/clients/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 361, 111, 764
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/dashboard/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 423, 122, 873
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/deals/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 355, 0, 0, 0, 0, 0, 11, 34, 400
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/deals/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 10, 22, 177
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/groups/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 318, 0, 0, 0, 0, 0, 9, 32, 359
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/leads/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 1008, 193, 1538
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/AddPropertyModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 452, 0, 0, 0, 0, 0, 20, 36, 508
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/PropertiesClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 16, 30, 424
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/PropertiesPageClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 8, 81
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/PropertyFilters.tsx", "TypeScript JSX", 0, 0, 0, 0, 397, 0, 0, 0, 0, 0, 40, 49, 486
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 17, 26, 199
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/new/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 20, 37, 399
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/properties/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/team/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 4, 21, 330
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/visits/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/verify-email/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 4, 68
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/ActivityLog.tsx", "TypeScript JSX", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 8, 43, 223
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/LeadActionPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 2, 17, 121
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/LeadDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 16, 97
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/LeadsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 18, 134
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/PropertyEditDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 58, 30, 216
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/PropertyStatusActions.tsx", "TypeScript JSX", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 1, 9, 75
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/PropertyTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 8, 19, 152
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/PropertyViewDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 13, 29, 242
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/SharePropertyModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 13, 24, 171
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/StatusBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/property/PropertyEditDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/ui/badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 6, 47
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 6, 63
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 12, 117
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/v2/agents/AgentHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/v2/agents/AgentListTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 16, 16, 183
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/components/v2/agents/AgentMergeButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 36
